date,idxSubject,idxCategory,idxCd,idxNm,share,value,qtyUnit,currency
2012-01-13,marketIdx,SCFI,JPEC,East Japans,0.05,336,T,USD
2012-01-20,marketIdx,SCFI,JPEC,East Japans,0.05,336,T,USD
2012-01-26,marketIdx,SCFI,JPEC,East Japans,0.05,329.5,T,USD
2012-02-03,marketIdx,SCFI,JPEC,East Japans,0.05,323,T,USD
2012-02-10,marketIdx,SCFI,JPEC,East Japans,0.05,322,T,USD
2012-02-17,marketIdx,SCFI,JPEC,East Japans,0.05,318,T,USD
2012-02-24,marketIdx,SCFI,JPEC,East Japans,0.05,317,T,USD
2012-03-02,marketIdx,SCFI,JPEC,East Japans,0.05,315,T,USD
2012-03-09,marketIdx,SCFI,JPEC,East Japans,0.05,350,T,USD
2012-03-16,marketIdx,SCFI,JPEC,East Japans,0.05,349,T,USD
2012-03-23,marketIdx,SCFI,JPEC,East Japans,0.05,355,T,USD
2012-03-30,marketIdx,SCFI,JPEC,East Japans,0.05,356,T,USD
2012-04-06,marketIdx,SCFI,JPEC,East Japans,0.05,356,T,USD
2012-04-13,marketIdx,SCFI,JPEC,East Japans,0.05,346,T,USD
2012-04-20,marketIdx,SCFI,JPEC,East Japans,0.05,346,T,USD
2012-04-27,marketIdx,SCFI,JPEC,East Japans,0.05,346,T,USD
2012-05-04,marketIdx,SCFI,JPEC,East Japans,0.05,355,T,USD
2012-05-11,marketIdx,SCFI,JPEC,East Japans,0.05,354,T,USD
2012-05-18,marketIdx,SCFI,JPEC,East Japans,0.05,354,T,USD
2012-05-25,marketIdx,SCFI,JPEC,East Japans,0.05,354,T,USD
2012-06-01,marketIdx,SCFI,JPEC,East Japans,0.05,354,T,USD
2012-06-08,marketIdx,SCFI,JPEC,East Japans,0.05,354,T,USD
2012-06-15,marketIdx,SCFI,JPEC,East Japans,0.05,354,T,USD
2012-06-21,marketIdx,SCFI,JPEC,East Japans,0.05,347,T,USD
2012-06-29,marketIdx,SCFI,JPEC,East Japans,0.05,347,T,USD
2012-07-06,marketIdx,SCFI,JPEC,East Japans,0.05,342,T,USD
2012-07-13,marketIdx,SCFI,JPEC,East Japans,0.05,342,T,USD
2012-07-20,marketIdx,SCFI,JPEC,East Japans,0.05,342,T,USD
2012-07-27,marketIdx,SCFI,JPEC,East Japans,0.05,342,T,USD
2012-08-03,marketIdx,SCFI,JPEC,East Japans,0.05,342,T,USD
2012-08-10,marketIdx,SCFI,JPEC,East Japans,0.05,342,T,USD
2012-08-17,marketIdx,SCFI,JPEC,East Japans,0.05,342,T,USD
2012-08-24,marketIdx,SCFI,JPEC,East Japans,0.05,343,T,USD
2012-08-31,marketIdx,SCFI,JPEC,East Japans,0.05,347,T,USD
2012-09-07,marketIdx,SCFI,JPEC,East Japans,0.05,349,T,USD
2012-09-14,marketIdx,SCFI,JPEC,East Japans,0.05,348,T,USD
2012-09-21,marketIdx,SCFI,JPEC,East Japans,0.05,348,T,USD
2012-09-28,marketIdx,SCFI,JPEC,East Japans,0.05,348,T,USD
2012-10-04,marketIdx,SCFI,JPEC,East Japans,0.05,347.5,T,USD
2012-10-12,marketIdx,SCFI,JPEC,East Japans,0.05,347,T,USD
2012-10-19,marketIdx,SCFI,JPEC,East Japans,0.05,347,T,USD
2012-10-26,marketIdx,SCFI,JPEC,East Japans,0.05,347,T,USD
2012-11-02,marketIdx,SCFI,JPEC,East Japans,0.05,347,T,USD
2012-11-09,marketIdx,SCFI,JPEC,East Japans,0.05,341,T,USD
2012-11-16,marketIdx,SCFI,JPEC,East Japans,0.05,341,T,USD
2012-11-23,marketIdx,SCFI,JPEC,East Japans,0.05,353,T,USD
2012-11-30,marketIdx,SCFI,JPEC,East Japans,0.05,353,T,USD
2012-12-07,marketIdx,SCFI,JPEC,East Japans,0.05,353,T,USD
2012-12-14,marketIdx,SCFI,JPEC,East Japans,0.05,353,T,USD
2012-12-21,marketIdx,SCFI,JPEC,East Japans,0.05,353,T,USD
2012-12-28,marketIdx,SCFI,JPEC,East Japans,0.05,355,T,USD
2013-01-04,marketIdx,SCFI,JPEC,East Japans,0.05,355,T,USD
2013-01-11,marketIdx,SCFI,JPEC,East Japans,0.05,355,T,USD
2013-01-18,marketIdx,SCFI,JPEC,East Japans,0.05,355,T,USD
2013-01-25,marketIdx,SCFI,JPEC,East Japans,0.05,355,T,USD
2013-02-01,marketIdx,SCFI,JPEC,East Japans,0.05,355,T,USD
2013-02-08,marketIdx,SCFI,JPEC,East Japans,0.05,355,T,USD
2013-02-15,marketIdx,SCFI,JPEC,East Japans,0.05,355,T,USD
2013-02-22,marketIdx,SCFI,JPEC,East Japans,0.05,355,T,USD
2013-03-01,marketIdx,SCFI,JPEC,East Japans,0.05,354,T,USD
2013-03-08,marketIdx,SCFI,JPEC,East Japans,0.05,354,T,USD
2013-03-15,marketIdx,SCFI,JPEC,East Japans,0.05,354,T,USD
2013-03-22,marketIdx,SCFI,JPEC,East Japans,0.05,354,T,USD
2013-03-29,marketIdx,SCFI,JPEC,East Japans,0.05,354,T,USD
2013-04-03,marketIdx,SCFI,JPEC,East Japans,0.05,354,T,USD
2013-04-12,marketIdx,SCFI,JPEC,East Japans,0.05,354,T,USD
2013-04-19,marketIdx,SCFI,JPEC,East Japans,0.05,354,T,USD
2013-04-26,marketIdx,SCFI,JPEC,East Japans,0.05,354,T,USD
2013-05-03,marketIdx,SCFI,JPEC,East Japans,0.05,353,T,USD
2013-05-10,marketIdx,SCFI,JPEC,East Japans,0.05,353,T,USD
2013-05-17,marketIdx,SCFI,JPEC,East Japans,0.05,349,T,USD
2013-05-24,marketIdx,SCFI,JPEC,East Japans,0.05,351,T,USD
2013-05-31,marketIdx,SCFI,JPEC,East Japans,0.05,351,T,USD
2013-06-07,marketIdx,SCFI,JPEC,East Japans,0.05,342,T,USD
2013-06-14,marketIdx,SCFI,JPEC,East Japans,0.05,342,T,USD
2013-06-21,marketIdx,SCFI,JPEC,East Japans,0.05,342,T,USD
2013-06-28,marketIdx,SCFI,JPEC,East Japans,0.05,341,T,USD
2013-07-05,marketIdx,SCFI,JPEC,East Japans,0.05,341,T,USD
2013-07-12,marketIdx,SCFI,JPEC,East Japans,0.05,341,T,USD
2013-07-19,marketIdx,SCFI,JPEC,East Japans,0.05,341,T,USD
2013-07-26,marketIdx,SCFI,JPEC,East Japans,0.05,341,T,USD
2013-08-02,marketIdx,SCFI,JPEC,East Japans,0.05,341,T,USD
2013-08-09,marketIdx,SCFI,JPEC,East Japans,0.05,341,T,USD
2013-08-16,marketIdx,SCFI,JPEC,East Japans,0.05,339,T,USD
2013-08-23,marketIdx,SCFI,JPEC,East Japans,0.05,339,T,USD
2013-08-30,marketIdx,SCFI,JPEC,East Japans,0.05,339,T,USD
2013-09-06,marketIdx,SCFI,JPEC,East Japans,0.05,339,T,USD
2013-09-13,marketIdx,SCFI,JPEC,East Japans,0.05,339,T,USD
2013-09-18,marketIdx,SCFI,JPEC,East Japans,0.05,340,T,USD
2013-09-27,marketIdx,SCFI,JPEC,East Japans,0.05,352,T,USD
2013-10-04,marketIdx,SCFI,JPEC,East Japans,0.05,348.5,T,USD
2013-10-11,marketIdx,SCFI,JPEC,East Japans,0.05,345,T,USD
2013-10-18,marketIdx,SCFI,JPEC,East Japans,0.05,341,T,USD
2013-10-25,marketIdx,SCFI,JPEC,East Japans,0.05,342,T,USD
2013-11-01,marketIdx,SCFI,JPEC,East Japans,0.05,341,T,USD
2013-11-08,marketIdx,SCFI,JPEC,East Japans,0.05,333,T,USD
2013-11-15,marketIdx,SCFI,JPEC,East Japans,0.05,341,T,USD
2013-11-22,marketIdx,SCFI,JPEC,East Japans,0.05,341,T,USD
2013-11-29,marketIdx,SCFI,JPEC,East Japans,0.05,341,T,USD
2013-12-06,marketIdx,SCFI,JPEC,East Japans,0.05,341,T,USD
2013-12-13,marketIdx,SCFI,JPEC,East Japans,0.05,333,T,USD
2013-12-20,marketIdx,SCFI,JPEC,East Japans,0.05,340,T,USD
2013-12-27,marketIdx,SCFI,JPEC,East Japans,0.05,346,T,USD
2014-01-03,marketIdx,SCFI,JPEC,East Japans,0.05,346,T,USD
2014-01-10,marketIdx,SCFI,JPEC,East Japans,0.05,345,T,USD
2014-01-17,marketIdx,SCFI,JPEC,East Japans,0.05,346,T,USD
2014-01-24,marketIdx,SCFI,JPEC,East Japans,0.05,341,T,USD
2014-01-30,marketIdx,SCFI,JPEC,East Japans,0.05,346,T,USD
2014-02-07,marketIdx,SCFI,JPEC,East Japans,0.05,346,T,USD
2014-02-14,marketIdx,SCFI,JPEC,East Japans,0.05,346,T,USD
2014-02-21,marketIdx,SCFI,JPEC,East Japans,0.05,345,T,USD
2014-02-28,marketIdx,SCFI,JPEC,East Japans,0.05,345,T,USD
2014-03-07,marketIdx,SCFI,JPEC,East Japans,0.05,332,T,USD
2014-03-14,marketIdx,SCFI,JPEC,East Japans,0.05,332,T,USD
2014-03-21,marketIdx,SCFI,JPEC,East Japans,0.05,344,T,USD
2014-03-28,marketIdx,SCFI,JPEC,East Japans,0.05,344,T,USD
2014-04-04,marketIdx,SCFI,JPEC,East Japans,0.05,344,T,USD
2014-04-11,marketIdx,SCFI,JPEC,East Japans,0.05,324,T,USD
2014-04-18,marketIdx,SCFI,JPEC,East Japans,0.05,321,T,USD
2014-04-25,marketIdx,SCFI,JPEC,East Japans,0.05,320,T,USD
2014-04-30,marketIdx,SCFI,JPEC,East Japans,0.05,319,T,USD
2014-05-09,marketIdx,SCFI,JPEC,East Japans,0.05,317,T,USD
2014-05-16,marketIdx,SCFI,JPEC,East Japans,0.05,316,T,USD
2014-05-23,marketIdx,SCFI,JPEC,East Japans,0.05,306,T,USD
2014-05-30,marketIdx,SCFI,JPEC,East Japans,0.05,303,T,USD
2014-06-06,marketIdx,SCFI,JPEC,East Japans,0.05,306,T,USD
2014-06-13,marketIdx,SCFI,JPEC,East Japans,0.05,312,T,USD
2014-06-20,marketIdx,SCFI,JPEC,East Japans,0.05,309,T,USD
2014-06-27,marketIdx,SCFI,JPEC,East Japans,0.05,294,T,USD
2014-07-04,marketIdx,SCFI,JPEC,East Japans,0.05,267,T,USD
2014-07-11,marketIdx,SCFI,JPEC,East Japans,0.05,262,T,USD
2014-07-18,marketIdx,SCFI,JPEC,East Japans,0.05,262,T,USD
2014-07-25,marketIdx,SCFI,JPEC,East Japans,0.05,249,T,USD
2014-08-01,marketIdx,SCFI,JPEC,East Japans,0.05,227,T,USD
2014-08-08,marketIdx,SCFI,JPEC,East Japans,0.05,234,T,USD
2014-08-15,marketIdx,SCFI,JPEC,East Japans,0.05,231,T,USD
2014-08-22,marketIdx,SCFI,JPEC,East Japans,0.05,219,T,USD
2014-08-29,marketIdx,SCFI,JPEC,East Japans,0.05,226,T,USD
2014-09-05,marketIdx,SCFI,JPEC,East Japans,0.05,217,T,USD
2014-09-12,marketIdx,SCFI,JPEC,East Japans,0.05,203,T,USD
2014-09-19,marketIdx,SCFI,JPEC,East Japans,0.05,210,T,USD
2014-09-26,marketIdx,SCFI,JPEC,East Japans,0.05,214,T,USD
2014-10-03,marketIdx,SCFI,JPEC,East Japans,0.05,212,T,USD
2014-10-10,marketIdx,SCFI,JPEC,East Japans,0.05,210,T,USD
2014-10-17,marketIdx,SCFI,JPEC,East Japans,0.05,214,T,USD
2014-10-24,marketIdx,SCFI,JPEC,East Japans,0.05,206,T,USD
2014-10-31,marketIdx,SCFI,JPEC,East Japans,0.05,209,T,USD
2014-11-07,marketIdx,SCFI,JPEC,East Japans,0.05,204,T,USD
2014-11-14,marketIdx,SCFI,JPEC,East Japans,0.05,198,T,USD
2014-11-21,marketIdx,SCFI,JPEC,East Japans,0.05,198,T,USD
2014-11-28,marketIdx,SCFI,JPEC,East Japans,0.05,204,T,USD
2014-12-05,marketIdx,SCFI,JPEC,East Japans,0.05,203,T,USD
2014-12-12,marketIdx,SCFI,JPEC,East Japans,0.05,203,T,USD
2014-12-19,marketIdx,SCFI,JPEC,East Japans,0.05,194,T,USD
2014-12-26,marketIdx,SCFI,JPEC,East Japans,0.05,194,T,USD
2014-12-31,marketIdx,SCFI,JPEC,East Japans,0.05,194,T,USD
2015-01-09,marketIdx,SCFI,JPEC,East Japans,0.05,194,T,USD
2015-01-16,marketIdx,SCFI,JPEC,East Japans,0.05,186,T,USD
2015-01-23,marketIdx,SCFI,JPEC,East Japans,0.05,195,T,USD
2015-01-30,marketIdx,SCFI,JPEC,East Japans,0.05,191,T,USD
2015-02-06,marketIdx,SCFI,JPEC,East Japans,0.05,206,T,USD
2015-02-13,marketIdx,SCFI,JPEC,East Japans,0.05,240,T,USD
2015-02-20,marketIdx,SCFI,JPEC,East Japans,0.05,219,T,USD
2015-02-27,marketIdx,SCFI,JPEC,East Japans,0.05,198,T,USD
2015-03-06,marketIdx,SCFI,JPEC,East Japans,0.05,175,T,USD
2015-03-13,marketIdx,SCFI,JPEC,East Japans,0.05,143,T,USD
2015-03-20,marketIdx,SCFI,JPEC,East Japans,0.05,117,T,USD
2015-03-27,marketIdx,SCFI,JPEC,East Japans,0.05,125,T,USD
2015-04-03,marketIdx,SCFI,JPEC,East Japans,0.05,113,T,USD
2015-04-10,marketIdx,SCFI,JPEC,East Japans,0.05,110,T,USD
2015-04-17,marketIdx,SCFI,JPEC,East Japans,0.05,68,T,USD
2015-04-24,marketIdx,SCFI,JPEC,East Japans,0.05,66,T,USD
2015-04-30,marketIdx,SCFI,JPEC,East Japans,0.05,96,T,USD
2015-05-08,marketIdx,SCFI,JPEC,East Japans,0.05,96,T,USD
2015-05-15,marketIdx,SCFI,JPEC,East Japans,0.05,105,T,USD
2015-05-22,marketIdx,SCFI,JPEC,East Japans,0.05,105,T,USD
2015-05-29,marketIdx,SCFI,JPEC,East Japans,0.05,107,T,USD
2015-06-05,marketIdx,SCFI,JPEC,East Japans,0.05,105,T,USD
2015-06-12,marketIdx,SCFI,JPEC,East Japans,0.05,97,T,USD
2015-06-19,marketIdx,SCFI,JPEC,East Japans,0.05,106,T,USD
2015-06-26,marketIdx,SCFI,JPEC,East Japans,0.05,137,T,USD
2015-07-03,marketIdx,SCFI,JPEC,East Japans,0.05,105,T,USD
2015-07-10,marketIdx,SCFI,JPEC,East Japans,0.05,102,T,USD
2015-07-17,marketIdx,SCFI,JPEC,East Japans,0.05,103,T,USD
2015-07-24,marketIdx,SCFI,JPEC,East Japans,0.05,114,T,USD
2015-07-31,marketIdx,SCFI,JPEC,East Japans,0.05,129,T,USD
2015-08-07,marketIdx,SCFI,JPEC,East Japans,0.05,134,T,USD
2015-08-14,marketIdx,SCFI,JPEC,East Japans,0.05,140,T,USD
2015-08-21,marketIdx,SCFI,JPEC,East Japans,0.05,140,T,USD
2015-08-28,marketIdx,SCFI,JPEC,East Japans,0.05,148,T,USD
2015-09-02,marketIdx,SCFI,JPEC,East Japans,0.05,150,T,USD
2015-09-11,marketIdx,SCFI,JPEC,East Japans,0.05,159,T,USD
2015-09-18,marketIdx,SCFI,JPEC,East Japans,0.05,166,T,USD
2015-09-25,marketIdx,SCFI,JPEC,East Japans,0.05,175,T,USD
2015-10-09,marketIdx,SCFI,JPEC,East Japans,0.05,168,T,USD
2015-10-16,marketIdx,SCFI,JPEC,East Japans,0.05,163,T,USD
2015-10-23,marketIdx,SCFI,JPEC,East Japans,0.05,165,T,USD
2015-10-30,marketIdx,SCFI,JPEC,East Japans,0.05,165,T,USD
2015-11-06,marketIdx,SCFI,JPEC,East Japans,0.05,173,T,USD
2015-11-13,marketIdx,SCFI,JPEC,East Japans,0.05,165,T,USD
2015-11-20,marketIdx,SCFI,JPEC,East Japans,0.05,153,T,USD
2015-11-27,marketIdx,SCFI,JPEC,East Japans,0.05,150,T,USD
2015-12-04,marketIdx,SCFI,JPEC,East Japans,0.05,152,T,USD
2015-12-11,marketIdx,SCFI,JPEC,East Japans,0.05,152,T,USD
2015-12-18,marketIdx,SCFI,JPEC,East Japans,0.05,164,T,USD
2015-12-25,marketIdx,SCFI,JPEC,East Japans,0.05,159,T,USD
2015-12-31,marketIdx,SCFI,JPEC,East Japans,0.05,162,T,USD
2016-01-08,marketIdx,SCFI,JPEC,East Japans,0.05,110,T,USD
2016-01-15,marketIdx,SCFI,JPEC,East Japans,0.05,130,T,USD
2016-01-22,marketIdx,SCFI,JPEC,East Japans,0.05,146,T,USD
2016-01-29,marketIdx,SCFI,JPEC,East Japans,0.05,154,T,USD
2016-02-05,marketIdx,SCFI,JPEC,East Japans,0.05,155,T,USD
2016-02-12,marketIdx,SCFI,JPEC,East Japans,0.05,143,T,USD
2016-02-19,marketIdx,SCFI,JPEC,East Japans,0.05,131,T,USD
2016-02-26,marketIdx,SCFI,JPEC,East Japans,0.05,151,T,USD
2016-03-04,marketIdx,SCFI,JPEC,East Japans,0.05,156,T,USD
2016-03-11,marketIdx,SCFI,JPEC,East Japans,0.05,153,T,USD
2016-03-18,marketIdx,SCFI,JPEC,East Japans,0.05,166,T,USD
2016-03-25,marketIdx,SCFI,JPEC,East Japans,0.05,180,T,USD
2016-04-01,marketIdx,SCFI,JPEC,East Japans,0.05,191,T,USD
2016-04-08,marketIdx,SCFI,JPEC,East Japans,0.05,193,T,USD
2016-04-15,marketIdx,SCFI,JPEC,East Japans,0.05,194,T,USD
2016-04-22,marketIdx,SCFI,JPEC,East Japans,0.05,194,T,USD
2016-04-29,marketIdx,SCFI,JPEC,East Japans,0.05,192,T,USD
2016-05-06,marketIdx,SCFI,JPEC,East Japans,0.05,194,T,USD
2016-05-13,marketIdx,SCFI,JPEC,East Japans,0.05,193,T,USD
2016-05-20,marketIdx,SCFI,JPEC,East Japans,0.05,192,T,USD
2016-05-27,marketIdx,SCFI,JPEC,East Japans,0.05,191,T,USD
2016-06-03,marketIdx,SCFI,JPEC,East Japans,0.05,188,T,USD
2016-06-08,marketIdx,SCFI,JPEC,East Japans,0.05,187,T,USD
2016-06-17,marketIdx,SCFI,JPEC,East Japans,0.05,186,T,USD
2016-06-24,marketIdx,SCFI,JPEC,East Japans,0.05,184,T,USD
2016-07-01,marketIdx,SCFI,JPEC,East Japans,0.05,184,T,USD
2016-07-08,marketIdx,SCFI,JPEC,East Japans,0.05,184,T,USD
2016-07-15,marketIdx,SCFI,JPEC,East Japans,0.05,185,T,USD
2016-07-22,marketIdx,SCFI,JPEC,East Japans,0.05,185,T,USD
2016-07-29,marketIdx,SCFI,JPEC,East Japans,0.05,187,T,USD
2016-08-05,marketIdx,SCFI,JPEC,East Japans,0.05,189,T,USD
2016-08-12,marketIdx,SCFI,JPEC,East Japans,0.05,188,T,USD
2016-08-19,marketIdx,SCFI,JPEC,East Japans,0.05,188,T,USD
2016-08-26,marketIdx,SCFI,JPEC,East Japans,0.05,190,T,USD
2016-09-02,marketIdx,SCFI,JPEC,East Japans,0.05,193,T,USD
2016-09-09,marketIdx,SCFI,JPEC,East Japans,0.05,196,T,USD
2016-09-16,marketIdx,SCFI,JPEC,East Japans,0.05,196,T,USD
2016-09-23,marketIdx,SCFI,JPEC,East Japans,0.05,196,T,USD
2016-09-30,marketIdx,SCFI,JPEC,East Japans,0.05,198,T,USD
2016-10-07,marketIdx,SCFI,JPEC,East Japans,0.05,197.5,T,USD
2016-10-14,marketIdx,SCFI,JPEC,East Japans,0.05,197,T,USD
2016-10-21,marketIdx,SCFI,JPEC,East Japans,0.05,198,T,USD
2016-10-28,marketIdx,SCFI,JPEC,East Japans,0.05,205,T,USD
2016-11-04,marketIdx,SCFI,JPEC,East Japans,0.05,214,T,USD
2016-11-11,marketIdx,SCFI,JPEC,East Japans,0.05,213,T,USD
2016-11-18,marketIdx,SCFI,JPEC,East Japans,0.05,213,T,USD
2016-11-25,marketIdx,SCFI,JPEC,East Japans,0.05,213,T,USD
2016-12-02,marketIdx,SCFI,JPEC,East Japans,0.05,213,T,USD
2016-12-09,marketIdx,SCFI,JPEC,East Japans,0.05,213,T,USD
2016-12-16,marketIdx,SCFI,JPEC,East Japans,0.05,213,T,USD
2016-12-23,marketIdx,SCFI,JPEC,East Japans,0.05,213,T,USD
2016-12-30,marketIdx,SCFI,JPEC,East Japans,0.05,212,T,USD
2017-01-06,marketIdx,SCFI,JPEC,East Japans,0.05,212,T,USD
2017-01-13,marketIdx,SCFI,JPEC,East Japans,0.05,212,T,USD
2017-01-20,marketIdx,SCFI,JPEC,East Japans,0.05,212,T,USD
2017-01-26,marketIdx,SCFI,JPEC,East Japans,0.05,212,T,USD
2017-02-03,marketIdx,SCFI,JPEC,East Japans,0.05,212,T,USD
2017-02-10,marketIdx,SCFI,JPEC,East Japans,0.05,202,T,USD
2017-02-17,marketIdx,SCFI,JPEC,East Japans,0.05,206,T,USD
2017-02-24,marketIdx,SCFI,JPEC,East Japans,0.05,206,T,USD
2017-03-03,marketIdx,SCFI,JPEC,East Japans,0.05,211,T,USD
2017-03-10,marketIdx,SCFI,JPEC,East Japans,0.05,213,T,USD
2017-03-17,marketIdx,SCFI,JPEC,East Japans,0.05,208,T,USD
2017-03-24,marketIdx,SCFI,JPEC,East Japans,0.05,213,T,USD
2017-03-31,marketIdx,SCFI,JPEC,East Japans,0.05,214,T,USD
2017-04-07,marketIdx,SCFI,JPEC,East Japans,0.05,215,T,USD
2017-04-14,marketIdx,SCFI,JPEC,East Japans,0.05,216,T,USD
2017-04-21,marketIdx,SCFI,JPEC,East Japans,0.05,219,T,USD
2017-04-28,marketIdx,SCFI,JPEC,East Japans,0.05,219,T,USD
2017-05-05,marketIdx,SCFI,JPEC,East Japans,0.05,219,T,USD
2017-05-12,marketIdx,SCFI,JPEC,East Japans,0.05,219,T,USD
2017-05-19,marketIdx,SCFI,JPEC,East Japans,0.05,218,T,USD
2017-05-26,marketIdx,SCFI,JPEC,East Japans,0.05,218,T,USD
2017-06-02,marketIdx,SCFI,JPEC,East Japans,0.05,219,T,USD
2017-06-09,marketIdx,SCFI,JPEC,East Japans,0.05,217,T,USD
2017-06-16,marketIdx,SCFI,JPEC,East Japans,0.05,217,T,USD
2017-06-23,marketIdx,SCFI,JPEC,East Japans,0.05,216,T,USD
2017-06-30,marketIdx,SCFI,JPEC,East Japans,0.05,216,T,USD
2017-07-07,marketIdx,SCFI,JPEC,East Japans,0.05,216,T,USD
2017-07-14,marketIdx,SCFI,JPEC,East Japans,0.05,216,T,USD
2017-07-21,marketIdx,SCFI,JPEC,East Japans,0.05,218,T,USD
2017-07-28,marketIdx,SCFI,JPEC,East Japans,0.05,218,T,USD
2017-08-04,marketIdx,SCFI,JPEC,East Japans,0.05,218,T,USD
2017-08-11,marketIdx,SCFI,JPEC,East Japans,0.05,218,T,USD
2017-08-18,marketIdx,SCFI,JPEC,East Japans,0.05,218,T,USD
2017-08-25,marketIdx,SCFI,JPEC,East Japans,0.05,218,T,USD
2017-09-01,marketIdx,SCFI,JPEC,East Japans,0.05,218,T,USD
2017-09-08,marketIdx,SCFI,JPEC,East Japans,0.05,218,T,USD
2017-09-15,marketIdx,SCFI,JPEC,East Japans,0.05,218,T,USD
2017-09-22,marketIdx,SCFI,JPEC,East Japans,0.05,218,T,USD
2017-09-29,marketIdx,SCFI,JPEC,East Japans,0.05,218,T,USD
2017-10-13,marketIdx,SCFI,JPEC,East Japans,0.05,207,T,USD
2017-10-20,marketIdx,SCFI,JPEC,East Japans,0.05,216,T,USD
2017-10-27,marketIdx,SCFI,JPEC,East Japans,0.05,217,T,USD
2017-11-03,marketIdx,SCFI,JPEC,East Japans,0.05,215,T,USD
2017-11-10,marketIdx,SCFI,JPEC,East Japans,0.05,215,T,USD
2017-11-17,marketIdx,SCFI,JPEC,East Japans,0.05,215,T,USD
2017-11-24,marketIdx,SCFI,JPEC,East Japans,0.05,215,T,USD
2017-12-01,marketIdx,SCFI,JPEC,East Japans,0.05,215,T,USD
2017-12-08,marketIdx,SCFI,JPEC,East Japans,0.05,215,T,USD
2017-12-15,marketIdx,SCFI,JPEC,East Japans,0.05,215,T,USD
2017-12-22,marketIdx,SCFI,JPEC,East Japans,0.05,213,T,USD
2017-12-29,marketIdx,SCFI,JPEC,East Japans,0.05,213,T,USD
2018-01-05,marketIdx,SCFI,JPEC,East Japans,0.05,213,T,USD
2018-01-12,marketIdx,SCFI,JPEC,East Japans,0.05,213,T,USD
2018-01-19,marketIdx,SCFI,JPEC,East Japans,0.05,210,T,USD
2018-01-26,marketIdx,SCFI,JPEC,East Japans,0.05,210,T,USD
2018-02-02,marketIdx,SCFI,JPEC,East Japans,0.05,210,T,USD
2018-02-09,marketIdx,SCFI,JPEC,East Japans,0.05,220,T,USD
2018-02-16,marketIdx,SCFI,JPEC,East Japans,0.05,220,T,USD
2018-02-23,marketIdx,SCFI,JPEC,East Japans,0.05,220,T,USD
2018-03-02,marketIdx,SCFI,JPEC,East Japans,0.05,211,T,USD
2018-03-09,marketIdx,SCFI,JPEC,East Japans,0.05,220,T,USD
2018-03-16,marketIdx,SCFI,JPEC,East Japans,0.05,217,T,USD
2018-03-23,marketIdx,SCFI,JPEC,East Japans,0.05,219,T,USD
2018-03-30,marketIdx,SCFI,JPEC,East Japans,0.05,219,T,USD
2018-04-04,marketIdx,SCFI,JPEC,East Japans,0.05,219,T,USD
2018-04-13,marketIdx,SCFI,JPEC,East Japans,0.05,219,T,USD
2018-04-20,marketIdx,SCFI,JPEC,East Japans,0.05,223,T,USD
2018-04-27,marketIdx,SCFI,JPEC,East Japans,0.05,229,T,USD
2018-05-04,marketIdx,SCFI,JPEC,East Japans,0.05,228,T,USD
2018-05-11,marketIdx,SCFI,JPEC,East Japans,0.05,228,T,USD
2018-05-18,marketIdx,SCFI,JPEC,East Japans,0.05,226,T,USD
2018-05-25,marketIdx,SCFI,JPEC,East Japans,0.05,226,T,USD
2018-06-01,marketIdx,SCFI,JPEC,East Japans,0.05,226,T,USD
2018-06-08,marketIdx,SCFI,JPEC,East Japans,0.05,225,T,USD
2018-06-15,marketIdx,SCFI,JPEC,East Japans,0.05,225,T,USD
2018-06-22,marketIdx,SCFI,JPEC,East Japans,0.05,225,T,USD
2018-06-29,marketIdx,SCFI,JPEC,East Japans,0.05,226,T,USD
2018-07-06,marketIdx,SCFI,JPEC,East Japans,0.05,224,T,USD
2018-07-13,marketIdx,SCFI,JPEC,East Japans,0.05,222,T,USD
2018-07-20,marketIdx,SCFI,JPEC,East Japans,0.05,224,T,USD
2018-07-27,marketIdx,SCFI,JPEC,East Japans,0.05,224,T,USD
2018-08-03,marketIdx,SCFI,JPEC,East Japans,0.05,224,T,USD
2018-08-10,marketIdx,SCFI,JPEC,East Japans,0.05,226,T,USD
2018-08-17,marketIdx,SCFI,JPEC,East Japans,0.05,226,T,USD
2018-08-24,marketIdx,SCFI,JPEC,East Japans,0.05,226,T,USD
2018-08-31,marketIdx,SCFI,JPEC,East Japans,0.05,226,T,USD
2018-09-07,marketIdx,SCFI,JPEC,East Japans,0.05,230,T,USD
2018-09-14,marketIdx,SCFI,JPEC,East Japans,0.05,228,T,USD
2018-09-21,marketIdx,SCFI,JPEC,East Japans,0.05,228,T,USD
2018-09-28,marketIdx,SCFI,JPEC,East Japans,0.05,228,T,USD
2018-10-12,marketIdx,SCFI,JPEC,East Japans,0.05,221,T,USD
2018-10-19,marketIdx,SCFI,JPEC,East Japans,0.05,220,T,USD
2018-10-26,marketIdx,SCFI,JPEC,East Japans,0.05,228,T,USD
2018-11-02,marketIdx,SCFI,JPEC,East Japans,0.05,228,T,USD
2018-11-09,marketIdx,SCFI,JPEC,East Japans,0.05,227,T,USD
2018-11-16,marketIdx,SCFI,JPEC,East Japans,0.05,227,T,USD
2018-11-23,marketIdx,SCFI,JPEC,East Japans,0.05,228,T,USD
2018-11-30,marketIdx,SCFI,JPEC,East Japans,0.05,227,T,USD
